step,body,x,y,z
239,6,4.608892807392528e+00,1.993064932211393e+00,4.225259889793480e-02
239,7,8.970958189669497e+00,1.400202398722964e+00,1.405640706063040e-06
239,8,1.824133873502099e+01,9.878408590635505e-01,2.904737512429927e-08
239,9,2.987756101121025e+01,7.581248694889801e-01,3.050274223895485e-09
240,0,3.656730378520509e-04,-1.907071807643400e-03,-4.054287044944378e-05
240,1,-2.106972063577705e-01,-3.549646767470342e-01,-4.338292587505128e-02
240,2,6.474832331805752e-01,3.109788792301778e-01,1.848809113885532e-02
240,3,-5.737420311554697e-01,-8.343190376028771e-01,-4.222933493747435e-04
240,4,-5.725893689674373e-01,-8.342280521497332e-01,7.266799750373646e-04
240,5,-1.131927775487734e+00,1.124731030380430e+00,3.633091193489374e-02
240,6,4.606097214545191e+00,2.000984061310470e+00,4.242048033519248e-02
240,7,8.970093959880655e+00,1.405992028965950e+00,1.422443109253610e-06
240,8,1.824112496951480e+01,9.919530067755672e-01,2.940084282322733e-08
240,9,2.987748116459600e+01,7.612830472760788e-01,3.087577610574770e-09
241,0,3.685914017590971e-04,-1.914619283497481e-03,-4.070541303910675e-05
241,1,-1.858457654857105e-01,-3.626751634709112e-01,-4.432869037173545e-02
241,2,6.384183348068941e-01,3.291668072877845e-01,1.956539700367309e-02
241,3,-5.594942302613772e-01,-8.436617778861881e-01,-4.301018983315013e-04
241,4,-5.590469668039214e-01,-8.435383217268632e-01,1.007700292430643e-03
241,5,-1.141791834337912e+00,1.115943160563799e+00,3.604728976355151e-02
241,6,4.603290868703556e+00,2.008898511747307e+00,4.258826255599474e-02
241,7,8.969226169581109e+00,1.411781104541291e+00,1.439369175635719e-06
241,8,1.824091031617440e+01,9.960651063958247e-01,2.975703228984900e-08
241,9,2.987740098605811e+01,7.644412166325026e-01,3.125171919300994e-09
242,0,3.715216880560713e-04,-1.922162437564117e-03,-4.086785384274622e-05
242,1,-1.601852966676345e-01,-3.688183019481256e-01,-4.508204276709251e-02
242,2,6.288456817365401e-01,3.470912615699520e-01,2.062710010655597e-02
242,3,-5.450846426611101e-01,-8.527630221516231e-01,-4.332408692860600e-04
242,4,-5.454594325269306e-01,-8.526390903656283e-01,9.178490933518073e-04
242,5,-1.151573144580222e+00,1.107074313036160e+00,3.576105334239818e-02
242,6,4.600473780221379e+00,2.016808266676408e+00,4.275594520314997e-02
242,7,8.968354819177874e+00,1.417569623168759e+00,1.456419178545237e-06
242,8,1.824069477501223e+01,1.000177157724910e+00,3.011595133140513e-08
242,9,2.987732047559757e+01,7.675993775232642e-01,3.163058041348374e-09
243,0,3.744638934578968e-04,-1.929701242314641e-03,-4.103019233789536e-05
243,1,-1.337989600829430e-01,-3.733027420365804e-01,-4.563176882949568e-02
243,2,6.187730546693240e-01,3.647380604872376e-01,2.167236066659057e-02
243,3,-5.305201598176036e-01,-8.616198807791318e-01,-4.309709639043128e-04
243,4,-5.315960243004352e-01,-8.615355637177652e-01,3.971227886730824e-04
243,5,-1.161271129182486e+00,1.098125256551822e+00,3.547222748956812e-02
243,6,4.597645959485605e+00,2.024713309281907e+00,4.292352792009523e-02
243,7,8.967479909079589e+00,1.423357582568405e+00,1.473593389018781e-06
243,8,1.824047834604078e+01,1.004289160563413e+00,3.047760771604331e-08
243,9,2.987723963321536e+01,7.707575299133756e-01,3.201236864269678e-09
244,0,3.774180155595609e-04,-1.937235670605320e-03,-4.119242803355492e-05
244,1,-1.067803951979495e-01,-3.760372851386994e-01,-4.596667294782457e-02
244,2,6.082086351178942e-01,3.820932571999320e-01,2.270035280452600e-02
244,3,-5.158080396499146e-01,-8.702297424449750e-01,-4.249923687733650e-04
244,4,-5.172003039063561e-01,-8.702155665287779e-01,-4.161513097257066e-04
244,5,-1.170885217957422e+00,1.089096762296871e+00,3.518083710170103e-02
244,6,4.594807416916253e+00,2.032613622777654e+00,4.309101035089782e-02
244,7,8.966601439696520e+00,1.429144980460554e+00,1.490892075795351e-06
244,8,1.824026102927262e+01,1.008401114711925e+00,3.084200917274296e-08
244,9,2.987715845891247e+01,7.739156737678493e-01,3.239709271886371e-09
245,0,3.803840530239154e-04,-1.944765695552420e-03,-4.135456045340267e-05
245,1,-7.923475854122362e-02,-3.769317891220069e-01,-4.607568922245168e-02
245,2,5.971609979641265e-01,3.991431510826809e-01,2.371026522166396e-02
245,3,-5.009533506317595e-01,-8.785902514395799e-01,-4.188677210759645e-04
245,4,-5.021978593711225e-01,-8.786514633196004e-01,-1.232228984482611e-03
245,5,-1.180414847540302e+00,1.079989603838976e+00,3.488690715232165e-02
245,6,4.591958162966311e+00,2.040509190407287e+00,4.325839214025702e-02
245,7,8.965719411440551e+00,1.434931814565811e+00,1.508315505318177e-06
245,8,1.824004282472033e+01,1.012513019971038e+00,3.120916339124850e-08
245,9,2.987707695268988e+01,7.770738090516972e-01,3.278476144279757e-09
246,0,3.833620057728021e-04,-1.952291290365896e-03,-4.151658911398494e-05
246,1,-5.127977684773920e-02,-3.758983189444444e-01,-4.594802271949028e-02
246,2,5.856391036773841e-01,4.158742989349068e-01,2.470130186369518e-02
246,3,-4.859587341838134e-01,-8.866990714478102e-01,-4.153334894489267e-04
246,4,-4.867155456198019e-01,-8.868194390338896e-01,-1.828537172877117e-03
246,5,-1.189859461366536e+00,1.070804557078011e+00,3.459046269024550e-02
246,6,4.589098208121626e+00,2.048399995444311e+00,4.342567293350564e-02
246,7,8.964833824725190e+00,1.440718082605061e+00,1.525863941736768e-06
246,8,1.823982373239657e+01,1.016624876141347e+00,3.157907802201026e-08
246,9,2.987699511454860e+01,7.802319357299317e-01,3.317538357783091e-09
247,0,3.863518751753259e-04,-1.959812428135068e-03,-4.167851349704946e-05
247,1,-2.304677846525724e-02,-3.728525829655682e-01,-4.557332579645517e-02
247,2,5.736522902044076e-01,4.322735259266502e-01,2.567268256886760e-02
247,3,-4.708262491509778e-01,-8.945537872426484e-01,-4.154102581189685e-04
247,4,-4.709314474482907e-01,-8.947075655786575e-01,-2.122008645452469e-03
247,5,-1.199218509649177e+00,1.061542400197458e+00,3.429152883801008e-02
247,6,4.586227562900799e+00,2.056286021192177e+00,4.359285237661167e-02
247,7,8.963944679965566e+00,1.446503782299467e+00,1.543537646909177e-06
247,8,1.823960375231404e+01,1.020736683023450e+00,3.195176067613381e-08
247,9,2.987691294448962e+01,7.833900537675645e-01,3.356896784974747e-09
248,0,3.893536642246508e-04,-1.967329081559582e-03,-4.184033301518297e-05
248,1,5.318348759635714e-03,-3.677156949892290e-01,-4.494191441537817e-02
248,2,5.612102645409310e-01,4.483279362698751e-01,2.662364369989678e-02
248,3,-4.555583742742195e-01,-9.021519536353573e-01,-4.190668651163763e-04
248,4,-4.549932972955190e-01,-9.023118951173847e-01,-2.115086650195700e-03
248,5,-1.208491449356394e+00,1.052203913616599e+00,3.399013079033152e-02
248,6,4.583346237855070e+00,2.064167250984352e+00,4.375993011617992e-02
248,7,8.963051977578427e+00,1.452288911370477e+00,1.561336880404488e-06
248,8,1.823938288448550e+01,1.024848440417945e+00,3.232721892533799e-08
248,9,2.987683044251395e+01,7.865481631296080e-01,3.396552294672437e-09
249,0,3.923673776917466e-04,-1.974841222619554e-03,-4.200204697001233e-05
249,1,3.365434262708134e-02,-3.604162986679690e-01,-4.404502894011467e-02
249,2,5.483230939954429e-01,4.640249236057241e-01,2.755343875905520e-02
249,3,-4.401581015480405e-01,-9.094911483652623e-01,-4.258215984778063e-04
249,4,-4.390108037182562e-01,-9.096322324014157e-01,-1.846847118183022e-03
249,5,-1.217677744188882e+00,1.042789879943487e+00,3.368629381258623e-02
249,6,4.580454243568216e+00,2.072043668184403e+00,4.392690579945357e-02
249,7,8.962155717982144e+00,1.458073467539821e+00,1.579261899505524e-06
249,8,1.823916112892373e+01,1.028960148125433e+00,3.270546030192113e-08
249,9,2.987674760862258e+01,7.897062637810738e-01,3.436505751928454e-09
250,0,3.953930222411212e-04,-1.982348822180202e-03,-4.216365450240594e-05
250,1,6.178398474928864e-02,-3.508930823230904e-01,-4.287514286170129e-02
250,2,5.350011971558026e-01,4.793521810986601e-01,2.846133898590376e-02
250,3,-4.246287906657655e-01,-9.165689962760415e-01,-4.349930211284575e-04
250,4,-4.230674021659291e-01,-9.166702408969339e-01,-1.372606560033830e-03
250,5,-1.226776864557258e+00,1.033301083928680e+00,3.338004323931728e-02
250,6,4.577551590656433e+00,2.079915256186068e+00,4.409377907431580e-02
250,7,8.961255901596703e+00,1.463857448529515e+00,1.597312959211767e-06
250,8,1.823893848564161e+01,1.033071805946516e+00,3.308649229873513e-08
250,9,2.987666444281654e+01,7.928643556869740e-01,3.476758018025834e-09
251,0,3.984306064898771e-04,-1.989851849528911e-03,-4.232515453442882e-05
251,1,8.951386399105422e-02,-3.390976964868135e-01,-4.142632096238839e-02
251,2,5.212553345696997e-01,4.942977112288894e-01,2.934663393715607e-02
251,3,-4.089740447119334e-01,-9.233831744277947e-01,-4.457399120315465e-04
251,4,-4.072302767709189e-01,-9.234290980613702e-01,-7.606749770124051e-04
251,5,-1.235788287559433e+00,1.023738312419733e+00,3.307140447276539e-02
251,6,4.574638289768235e+00,2.087781998413328e+00,4.426054958929137e-02
251,7,8.960352528843709e+00,1.469640852061860e+00,1.615490312242490e-06
251,8,1.823871495465202e+01,1.037183413681799e+00,3.347032236916650e-08
251,9,2.987658094509683e+01,7.960224388123204e-01,3.517309950475335e-09
252,0,4.014801409877556e-04,-1.997350271846852e-03,-4.248654570331230e-05
252,1,1.166346195754362e-01,-3.249980613791032e-01,-3.969462534836151e-02
252,2,5.070965991501933e-01,5.088498352749319e-01,3.020863204819384e-02
252,3,-3.931976705362124e-01,-9.299314061367967e-01,-4.569884424725515e-04
252,4,-3.915534958961039e-01,-9.299140498613678e-01,-9.827654595651625e-05
252,5,-1.244711496957973e+00,1.014102354316443e+00,3.276040298142401e-02
252,6,4.571714351584340e+00,2.095643878320487e+00,4.442721699354823e-02
252,7,8.959445600146388e+00,1.475423675859446e+00,1.633794209040080e-06
252,8,1.823849053596793e+01,1.041294971131888e+00,3.385695792712346e-08
252,9,2.987649711546447e+01,7.991805131221247e-01,3.558162403013081e-09
253,0,4.045416380927139e-04,-2.004844053623287e-03,-4.264782628843946e-05
253,1,1.429218170323162e-01,-3.085820151050414e-01,-3.767856330931538e-02
253,2,4.925364063177972e-01,5.229972024786753e-01,3.104666117577982e-02
253,3,-3.773037786270159e-01,-9.362114475936152e-01,-4.672944160313080e-04
253,4,-3.760698047047853e-01,-9.361335675953606e-01,4.972504333539511e-04
253,5,-1.253545983157472e+00,1.004394000526827e+00,3.244706429861834e-02
253,6,4.568779786817562e+00,2.103500879392246e+00,4.459378093689904e-02
253,7,8.958535115929580e+00,1.481205917645149e+00,1.652224897773540e-06
253,8,1.823826522960233e+01,1.045406478097392e+00,3.424640634702794e-08
253,9,2.987641295392049e+01,8.023385785813986e-01,3.599316225598722e-09
254,0,4.076151117148072e-04,-2.012333156028870e-03,-4.280899413334356e-05
254,1,1.681376208559991e-01,-2.898612044089351e-01,-3.537956495385389e-02
254,2,4.775864838907830e-01,5.367287988857355e-01,3.186006912154312e-02
254,3,-3.612971407403514e-01,-9.422210753243041e-01,-4.747430889578418e-04
254,4,-3.607614604809972e-01,-9.421004349800407e-01,8.703090127001650e-04
254,5,-1.262291243181933e+00,9.946140439238422e-01,3.213141402110803e-02
254,6,4.565834606212698e+00,2.111352985143768e+00,4.476024106980276e-02
254,7,8.957621076619747e+00,1.486987575142138e+00,1.670782624342143e-06
254,8,1.823803903556829e+01,1.049517934378921e+00,3.463867496381100e-08
254,9,2.987632846046591e+01,8.054966351551537e-01,3.640772264413887e-09
255,0,4.107005769017577e-04,-2.019817536274321e-03,-4.297004656595638e-05
255,1,1.920334240318523e-01,-2.688750588484879e-01,-3.280247108452875e-02
255,2,4.622588617355550e-01,5.500339558544254e-01,3.264822413584074e-02
255,3,-3.451838837116594e-01,-9.479581098017402e-01,-4.772713646279049e-04
255,4,-3.455037344644107e-01,-9.478298949184714e-01,8.532386099733519e-04
255,5,-1.270946780652169e+00,9.847632793028152e-01,3.181347780771320e-02
255,6,4.562878820546420e+00,2.119200179120764e+00,4.492659704336621e-02
255,7,8.956703482644958e+00,1.492768646073871e+00,1.689467632379219e-06
255,8,1.823781195387890e+01,1.053629339777088e+00,3.503377107290993e-08
255,9,2.987624363510176e+01,8.086546828084017e-01,3.682531361860721e-09
256,0,4.137980492438226e-04,-2.027297146992468e-03,-4.313098032176124e-05
256,1,2.143535691221882e-01,-2.456946195662171e-01,-2.995600322153493e-02
256,2,4.465658611891091e-01,5.629023582271263e-01,3.341051540162769e-02
256,3,-3.289718404734460e-01,-9.534205445679784e-01,-4.740712966427481e-04
256,4,-3.300362819322557e-01,-9.533292168628439e-01,3.804216508406991e-04
256,5,-1.279512105763253e+00,9.748425033395965e-01,3.149328137796349e-02
256,6,4.559912440627162e+00,2.127042444899555e+00,4.509284850934562e-02
256,7,8.955782334434902e+00,1.498549128164102e+00,1.708280163256023e-06
256,8,1.823758398454733e+01,1.057740694092508e+00,3.543170193026515e-08
256,9,2.987615847782908e+01,8.118127215061540e-01,3.724594356560235e-09
257,0,4.169075440846027e-04,-2.034771935693415e-03,-4.329179147596208e-05
257,1,2.348402411212186e-01,-2.204259226800069e-01,-2.685317894896892e-02
257,2,4.305200842657276e-01,5.753240521583461e-01,3.414635349799752e-02
257,3,-3.126688217656106e-01,-9.586067080714626e-01,-4.670976542847097e-04
257,4,-3.141035612008660e-01,-9.585846034363598e-01,-3.891496769341202e-04
257,5,-1.287986735261995e+00,9.648525145494125e-01,3.117085051076990e-02
257,6,4.556935477295013e+00,2.134879766087148e+00,4.525899512014813e-02
257,7,8.954857632420882e+00,1.504329019136875e+00,1.727220456085666e-06
257,8,1.823735512758678e+01,1.061851997125795e+00,3.583247475231479e-08
257,9,2.987607298864890e+01,8.149707512134222e-01,3.766962083350199e-09
258,0,4.200290755391404e-04,-2.042241844352719e-03,-4.345247539203635e-05
258,1,2.532395237619109e-01,-1.932125765525503e-01,-2.351162829837570e-02
258,2,4.141344026601717e-01,5.872894525942368e-01,3.485517084308386e-02
258,3,-2.962802150954620e-01,-9.635151641654471e-01,-4.597137848816966e-04
258,4,-2.976499463575245e-01,-9.635693433859605e-01,-1.181966953216558e-03
258,5,-1.296370192424485e+00,9.547941132464131e-01,3.084621104311911e-02
258,6,4.553947941421606e+00,2.142712126321309e+00,4.542503652883337e-02
258,7,8.953929377035818e+00,1.510108316716533e+00,1.746288747727030e-06
258,8,1.823712538301051e+01,1.065963248677570e+00,3.623609671598404e-08
258,9,2.987598716756227e+01,8.181287718952176e-01,3.809635373282207e-09
259,0,4.231626553410070e-04,-2.049706809198144e-03,-4.361302669473289e-05
259,1,2.693084884309574e-01,-1.642371379013797e-01,-1.995376267396461e-02
259,2,3.974219465597295e-01,5.987893503988378e-01,3.553642211604294e-02
259,3,-2.798094404972029e-01,-9.681444865790528e-01,-4.543315729690591e-04
259,4,-2.807825767672342e-01,-9.682622094566714e-01,-1.801879931428154e-03
259,5,-1.304662007033695e+00,9.446681015039073e-01,3.051938886878999e-02
259,6,4.550949843910001e+00,2.150539509270633e+00,4.559097238911494e-02
259,7,8.952997568714238e+00,1.515887018627714e+00,1.765485272788647e-06
259,8,1.823689475083182e+01,1.070074448548452e+00,3.664257495866706e-08
259,9,2.987590101457023e+01,8.212867835165516e-01,3.852615053617627e-09
260,0,4.263082915647095e-04,-2.057166760758889e-03,-4.377343927534204e-05
260,1,2.828230365092603e-01,-1.337209019603361e-01,-1.620674908227649e-02
260,2,3.803960932775419e-01,6.098149191228004e-01,3.618958465786580e-02
260,3,-2.632594837332597e-01,-9.724932054062050e-01,-4.520137061431200e-04
260,4,-2.636466078586529e-01,-9.726518694190009e-01,-2.162432608371098e-03
260,5,-1.312861715357149e+00,9.344752831152739e-01,3.019040993709195e-02
260,6,4.547941195694579e+00,2.158361898634616e+00,4.575680235536193e-02
260,7,8.952062207892288e+00,1.521665122595354e+00,1.784810263632482e-06
260,8,1.823666323106407e+01,1.074185596539065e+00,3.705191657820006e-08
260,9,2.987581452967383e+01,8.244447860424354e-01,3.895901947822263e-09
261,0,4.294659872955843e-04,-2.064621624229429e-03,-4.393370633563121e-05
261,1,2.935860601817006e-01,-1.019217924499447e-01,-1.230225108974856e-02
261,2,3.630704557196793e-01,6.203577214108337e-01,3.681415885079792e-02
261,3,-2.466335640210852e-01,-9.765598497576082e-01,-4.530018696336650e-04
261,4,-2.463708248612403e-01,-9.767334774821771e-01,-2.243920213641900e-03
261,5,-1.320968860124684e+00,9.242164635555403e-01,2.985930025162495e-02
261,6,4.544922007740933e+00,2.166179278143722e+00,4.592252608260042e-02
261,7,8.951123295007720e+00,1.527442626344690e+00,1.804263950377598e-06
261,8,1.823643082372067e+01,1.078296692450032e+00,3.746412863282449e-08
261,9,2.987572771287413e+01,8.276027794378804e-01,3.939496875559668e-09
262,0,4.326357393417948e-04,-2.072071320177178e-03,-4.409382047403313e-05
262,1,3.014353515729457e-01,-6.913017535998822e-02,-8.275914903167364e-03
262,2,3.454588706984663e-01,6.304097150445991e-01,3.740966847617256e-02
262,3,-2.299352020137808e-01,-9.803429858563578e-01,-4.571270683180698e-04
262,4,-2.290620152584545e-01,-9.805056348465133e-01,-2.060029572500127e-03
262,5,-1.328982990506291e+00,9.138924499436195e-01,2.952608586906075e-02
262,6,4.541892291045749e+00,2.173991631559456e+00,4.608814322651500e-02
262,7,8.950180830499901e+00,1.533219527601259e+00,1.823846560903692e-06
262,8,1.823619752881509e+01,1.082407736081980e+00,3.787921814114023e-08
262,9,2.987564056417218e+01,8.307607636678976e-01,3.983400652683049e-09
263,0,4.358175370965605e-04,-2.079515765590153e-03,-4.425377381362208e-05
263,1,3.062506086662430e-01,-3.566261954983760e-02,-4.166603398070351e-03
263,2,3.275753871045562e-01,6.399632586182551e-01,3.797566105049253e-02
263,3,-2.131681271245937e-01,-9.838412342865327e-01,-4.639792258856823e-04
263,4,-2.118124012840772e-01,-9.839690438480015e-01,-1.644050623603519e-03
263,5,-1.336903662090061e+00,9.035040510051967e-01,2.919079289794515e-02
263,6,4.538852056636701e+00,2.181798942674434e+00,4.625365344345015e-02
263,7,8.949234814809808e+00,1.538995824090900e+00,1.843558320854479e-06
263,8,1.823596334636082e+01,1.086518727235539e+00,3.829719208204910e-08
263,9,2.987555308356905e+01,8.339187386974983e-01,4.027614091225909e-09
264,0,4.390113616583649e-04,-2.086954875221759e-03,-4.441355816661805e-05
264,1,3.079588887851213e-01,-1.853862386036382e-03,-1.540979554457546e-05
264,2,3.094342539502436e-01,6.490111168443315e-01,3.851170813962298e-02
264,3,-1.963361884443176e-01,-9.870532718563414e-01,-4.729138706238934e-04
264,4,-1.947067788088175e-01,-9.871264116016341e-01,-1.048332991731282e-03
264,5,-1.344730436860234e+00,8.930520770362552e-01,2.885344749752092e-02
